id,data
VPX3-TLslashW-11865MREslashM32slashXMC 2.0,"{'name': 'VPX Intel Xeon WMRE Processor Blade', 'manufacturer': 'ADLINK Technology', 'form_factor': '3U VPX', 'processor': 'Intel Xeon WMRE (formerly Tiger Lake-H)', 'core_count': '8', 'processor_tdp': '45W', 'memory': '32GB DDR4 soldered ECC SDRAM', 'io': '1x XMC expansion slot, 2x PCIe x8 Gen3, 2x 10GBASE-KR, 1x 10GBASE-T, 1x DisplayPort, 2x USB 3.0, 2x USB 2.0, 2x COM RS-232/422/485, 1x SATA 6Gb/s, 1x M.2 M-key', 'operating_system': 'Windows IoT Enterprise LTSC 2021, Linux Kernel 5.10, RHEL 8', 'environmentals': 'Operating Temp: -40°C to 85°C, Storage Temp: -55°C to 105°C, Vibration: 5Grms 5-2000Hz, Shock: 40g 11ms, Relative Humidity: 95% non-condensing, Altitude: 15,000 ft operating', 'certifications': 'CE, EN 55032, EN 55024, FCC Part 15B Class A', 'short_summary': 'Rugged 3U VPX Intel Xeon WMRE Processor Blade with up to 32GB DDR4 ECC memory, multiple I/O options, and compliance with VITA and SOSA standards.', 'full_summary': 'The VPX Intel Xeon WMRE Processor Blade is a rugged 3U VPX module featuring the Intel Xeon WMRE processor (formerly Tiger Lake-H) with up to 8 cores and a 45W TDP. It includes 32GB DDR4 soldered ECC SDRAM, multiple I/O interfaces including PCIe, Ethernet, USB, and DisplayPort, and supports various operating systems including Windows IoT Enterprise LTSC 2021 and Linux Kernel 5.10. The module is VITA and SOSA compliant, designed for harsh environments with wide operating temperature ranges and high shock and vibration resistance.', 'full_product_description': 'The VPX Intel Xeon WMRE Processor Blade from ADLINK Technology is a high-performance, rugged 3U VPX module designed for demanding applications in harsh environments. It features the Intel Xeon WMRE processor (formerly Tiger Lake-H) with up to 8 cores and a 45W TDP, providing robust processing power. The module includes 32GB DDR4 soldered ECC SDRAM, ensuring reliable and error-free operation. It offers extensive I/O options, including 1x XMC expansion slot, 2x PCIe x8 Gen3, 2x 10GBASE-KR, 1x 10GBASE-T, 1x DisplayPort, 2x USB 3.0, 2x USB 2.0, 2x COM RS-232/422/485, 1x SATA 6Gb/s, and 1x M.2 M-key. The VPX Intel Xeon WMRE Processor Blade supports various operating systems such as Windows IoT Enterprise LTSC 2021, Linux Kernel 5.10, and RHEL 8. It is compliant with VITA and SOSA standards, making it suitable for quick deployment in military and aerospace applications. The module is built to withstand extreme conditions, with an operating temperature range of -40°C to 85°C, storage temperature range of -55°C to 105°C, vibration resistance of 5Grms 5-2000Hz, shock resistance of 40g 11ms, and relative humidity tolerance of 95% non-condensing. Additionally, it is certified with CE, EN 55032, EN 55024, and FCC Part 15B Class A standards.'}"
VL-COMM-33ED,"{'name': 'COM Express Mini CPU Module', 'manufacturer': 'VersaLogic Corporation', 'form_factor': '55 mm x 84 mm', 'processor': 'Intel Atom Bay Trail E', 'core_count': 'Single, Dual, Quad', 'processor_tdp': '5W typical', 'memory': 'Up to 8 GB soldered-down DDR3L SDRAM', 'io': 'Gigabit Ethernet, 1x USB 3.0, 6x USB 2.0, 2x Serial Ports, SATA, PCIe, LVDS, SDVO, HD Audio, LPC, I2C, SPI, SMBus', 'operating_system': 'Windows, Windows Embedded, Linux, VxWorks', 'environmentals': 'Operating Temperature: -40°C to +85°C, Storage Temperature: -40°C to +85°C, Humidity: Less than 95% non-condensing, Vibration: MIL-STD-202G, Shock: MIL-STD-202G', 'certifications': 'RoHS, CE', 'short_summary': 'The VLCOMm is a rugged, extremely small COM Express Mini CPU module designed for harsh environments, featuring Intel Atom Bay Trail processors and a wide range of I/O interfaces.', 'full_summary': 'The VLCOMm is a rugged, extremely small COM Express Mini CPU module designed for aviation, defense, industrial control, and medical applications. It features Intel Atom Bay Trail processors available in single, dual, and quad-core versions, up to 8 GB of soldered-down DDR3L SDRAM, and a wide range of I/O interfaces including Gigabit Ethernet, USB, Serial Ports, SATA, PCIe, LVDS, SDVO, HD Audio, LPC, I2C, SPI, and SMBus. The module is designed to operate in extreme temperatures and is compliant with MIL-STD-202G for shock and vibration.', 'full_product_description': 'The VLCOMm COM Express Mini CPU Module is a highly rugged and compact computer module designed to meet the stringent requirements of aviation, defense, industrial control, and medical applications. It adheres to IPC-A-610 Class 2 standards and is equipped with Intel Atom Bay Trail E processors, available in single, dual, and quad-core versions. The module features up to 8 GB of soldered-down DDR3L SDRAM and offers a variety of I/O interfaces including Gigabit Ethernet, USB, Serial Ports, SATA, PCIe, LVDS, SDVO, HD Audio, LPC, I2C, SPI, and SMBus. It supports a wide input voltage range of 8 to 17 volts and is designed for industrial temperature operation from -40°C to +85°C. The VLCOMm is also compliant with MIL-STD-202G for shock and vibration, making it suitable for use in extremely harsh environments. Additional features include onboard eMMC flash storage, Intel Virtualization Technology, and compatibility with popular x86 operating systems such as Windows, Windows Embedded, Linux, and VxWorks. The module is backed by a five-year warranty and offers product life extension options for up to ten years.'}"
VL-EBX-38ECP,"{'name': 'Viper EBX Single Board Computer', 'manufacturer': 'VersaLogic', 'form_factor': 'EBX form factor, 203 x 146 mm', 'processor': 'Intel 4th Generation Atom E3800 series', 'core_count': 'Quad, dual, single core options', 'processor_tdp': 'Not available', 'memory': 'Up to 8 GB DDR3L', 'io': 'Dual Gigabit Ethernet, VGA, DisplayPort, LVDS, Mini PCIe, USB ports, Serial IO (RS-232/422/485), SPI, SPX, Digital IO lines, Analog Input/Output', 'operating_system': 'Windows, Windows Embedded, Linux, VxWorks, QNX', 'environmentals': 'Operating Temperature: -40°C to +85°C, Storage Temperature: -40°C to +85°C, Humidity: Less than 95% non-condensing, Vibration: MIL-STD-202G, Shock: MIL-STD-202G', 'certifications': 'MIL-STD-202G', 'short_summary': ""The Viper EBX Single Board Computer is a high-performance, low-power SBC featuring Intel's 4th Generation Atom processor, suitable for harsh environments with extensive I/O options."", 'full_summary': ""The Viper EBX Single Board Computer combines Intel's advanced Bay Trail processor with traditional PC/104-Plus expansion interfaces, making it easy to upgrade existing systems. It features quad, dual, and single-core processor options, up to 8 GB DDR3L memory, and a wide range of I/O interfaces including dual Gigabit Ethernet, VGA, DisplayPort, LVDS, Mini PCIe, USB ports, and more. Designed for high reliability and long-term availability, it operates in temperatures ranging from -40°C to +85°C and meets MIL-STD-202G standards for shock and vibration."", 'full_product_description': ""The Viper EBX Single Board Computer (SBC) from VersaLogic is a high-performance, low-power solution designed for demanding applications. It features Intel's 4th Generation Atom E3800 series processors with options for quad, dual, and single-core configurations. The SBC supports up to 8 GB of DDR3L memory and offers a comprehensive range of I/O interfaces including dual Gigabit Ethernet, VGA, DisplayPort, LVDS, Mini PCIe, USB ports, and serial IO. The Viper is built to operate in harsh environments with an operating temperature range of -40°C to +85°C and complies with MIL-STD-202G standards for shock and vibration. Additional features include TPM security, onboard power conditioning, and support for various operating systems such as Windows, Windows Embedded, Linux, VxWorks, and QNX. The Viper is backed by a 5-year warranty and a 10-year minimum off-the-shelf availability guarantee, ensuring long-term support and reliability for OEM applications.""}"
R1505I-IM-A,"{'name': 'Industrial Motherboard Viima Riima', 'manufacturer': 'DFI', 'form_factor': 'Mini-ITX 170mm x 170mm', 'processor': 'AMD Ryzen Embedded V1000/R1000 Series APU', 'core_count': 'Quad Core', 'processor_tdp': 'Not available', 'memory': 'DDR4 2400MHz, Max 32GB, ECC support, 2x SODIMM', 'io': 'DisplayPort, LVDS, eDP, PCIe, M.2, SATA, USB 3.1 Gen 2, Ethernet, Audio jacks, COM ports', 'operating_system': 'Microsoft Windows 10, Windows 10 IoT Enterprise, Linux (Ubuntu, RedHat Enterprise, Fedora Workstation, OpenSUSE)', 'environmentals': 'Operating Temperature: -40°C to 85°C, Non-Operating Temperature: -40°C to 85°C, Relative Humidity: 0% to 90%', 'certifications': 'CE, FCC', 'short_summary': 'Industrial motherboard supporting AMD Ryzen Embedded V1000/R1000 Series APUs, with multiple display outputs and wide temperature range endurance.', 'full_summary': 'The Industrial Motherboard Viima Riima is designed for industrial applications, featuring AMD Ryzen Embedded V1000/R1000 Series APUs, support for up to four 4K displays, and a wide temperature range endurance from -40°C to 85°C. It includes multiple I/O interfaces such as DisplayPort, LVDS, eDP, PCIe, M.2, SATA, USB 3.1 Gen 2, Ethernet, and audio jacks.', 'full_product_description': 'The Industrial Motherboard Viima Riima is a robust solution for industrial applications, equipped with AMD Ryzen Embedded V1000/R1000 Series APUs. It supports up to four 4K displays and offers a wide temperature range endurance from -40°C to 85°C. The motherboard features DDR4 2400MHz memory with ECC support, multiple I/O interfaces including DisplayPort, LVDS, eDP, PCIe, M.2, SATA, USB 3.1 Gen 2, Ethernet, and audio jacks. It is compatible with various operating systems including Microsoft Windows 10, Windows 10 IoT Enterprise, and multiple Linux distributions. Certifications include CE and FCC.'}"
GW11047-1,"{'name': 'Venice GW Single Board Computer', 'manufacturer': 'Gateworks Corporation', 'form_factor': '100 x 35 mm', 'processor': 'NXP i.MX8M Mini Plus Quad Core 1.8 GHz ARM Cortex-A53', 'core_count': '4', 'processor_tdp': 'Not available', 'memory': '2 GByte LPDDR4', 'io': 'Gigabit Ethernet, MiniPCIe, USB Type C, Nano SIM slot, Digital IO, Analog Port, I2C, SPI, UART', 'operating_system': 'Linux Ubuntu Board Support Package, OpenWrt, Yocto, Buildroot', 'environmentals': 'Operating Temperature: -40°C to 85°C, Humidity: 5% to 95% non-condensing', 'certifications': 'Not available', 'short_summary': 'Rugged industrial single board computer with NXP i.MX8M Mini Plus Quad Core ARM Cortex-A53 processor, 2 GByte LPDDR4 memory, and various I/O interfaces.', 'full_summary': ""The Venice GW Single Board Computer is part of Gateworks' 5th generation Venice family, designed for rugged industrial applications. It features an NXP i.MX8M Mini Plus Quad Core ARM Cortex-A53 processor operating at 1.8 GHz, 2 GByte LPDDR4 memory, and 8 GBytes eMMC flash. The board includes a Gigabit Ethernet port, MiniPCIe slot, USB Type C, Nano SIM slot, and various peripheral headers for digital IO, analog input, UART, I2C, SPI, and more. It supports Linux Ubuntu BSP, OpenWrt, Yocto, and Buildroot."", 'full_product_description': 'The Venice GW Single Board Computer is a rugged, high-quality embedded design from Gateworks Corporation, part of their 5th generation Venice family. It is targeted at industrial applications requiring reliable computing platforms. The board features an NXP i.MX8M Mini Plus Quad Core ARM Cortex-A53 processor at 1.8 GHz, 2 GByte LPDDR4 memory, and 8 GBytes eMMC flash. It includes a Gigabit Ethernet port, MiniPCIe slot, USB Type C, Nano SIM slot, and peripheral headers supporting digital IO, analog input, UART, I2C, SPI, and more. The board supports various software options including Linux Ubuntu BSP, OpenWrt, Yocto, and Buildroot. It operates in temperatures ranging from -40°C to 85°C and is designed for applications such as IoT gateways, machine learning, UAV equipment, digital signage, and robotics. The board is made in the USA and comes with a 1-year warranty.'}"
UTC-W101BF-ABI0E,"{'name': 'Panel PC', 'manufacturer': 'Advantech', 'form_factor': 'W: 500mm x H: 300mm x D: 50mm', 'processor': 'Intel Atom Cedar Trail N2800 1.86 GHz', 'core_count': '4', 'processor_tdp': 'Not available', 'memory': 'DDR3 4GB', 'io': '2x RS-232 COM ports, 4x USB 2.0 ports, 2x Gigabit Ethernet ports, 1x Mic-in, 1x Line-out', 'operating_system': 'Windows Embedded Standard, Linux', 'environmentals': 'Operating Temperature: 0°C to 40°C, Relative Humidity: 10% to 90% non-condensing', 'certifications': 'BSMI, CE, FCC Class B, CCC, UL, IEC/EN 60601-1', 'short_summary': 'Fanless all-in-one PC with Intel Atom Cedar Trail processor, resistive touch LCD, and versatile I/O options.', 'full_summary': 'The UTC-WB is a fanless all-in-one PC featuring an Intel Atom Cedar Trail processor, a wide-format resistive touch LCD panel, and versatile I/O options. It is designed for various applications with programmable hotkeys and integrated RFID sensor.', 'full_product_description': 'The UTC-WB is an Intel Atom-based fanless all-in-one PC with a wide-format resistive touch LCD panel. It is not only cost-effective but also a versatile solution to meet the vast demand of the emerging market. The hotkeys on the bezel provide instant function access, and the simple yet elegant industrial design blends perfectly with eServices scenarios. The front panel complies with IP65/NEMA 4 protection standards, and the system includes features like watchdog timer and power management for secure and stable operation. The onboard hardware monitoring feature provides automatic protection to prevent CPU overheating.'}"
UTC-620E-PE,"{'name': 'Touch Computer', 'manufacturer': 'UTC Retail', 'form_factor': 'W 400 x H 300 x D 50 mm', 'processor': 'Intel Core i5-4300U', 'core_count': '2', 'processor_tdp': '15 W', 'memory': '8GB DDR3L 1600MHz', 'io': '2 x RS232 COM, 4 x USB 3.0, 2 x Gigabit Ethernet RJ45, 1 x VGA, 1 x HDMI/DP, 1 x Audio Line-out, 2 x Stereo Speaker 2W', 'operating_system': 'Windows Embedded, Linux Ubuntu', 'environmentals': 'Operating Temperature: 0-40°C (32-104°F), Relative Humidity: 10-90% non-condensing, Vibration: 1G, Shock: 10G peak acceleration (11 msec duration)', 'certifications': 'CE, FCC, UL, CB, CCC, BSMI', 'short_summary': 'UTC Retail Touch Computer with Intel Core i5-4300U, 8GB RAM, 500GB HDD, and multiple I/O ports.', 'full_summary': 'The UTC Retail Touch Computer features an Intel Core i5-4300U processor, 8GB DDR3L memory, and a 500GB HDD. It includes multiple I/O ports such as RS232 COM, USB 3.0, Gigabit Ethernet, VGA, HDMI/DP, and audio line-out. The system supports Windows Embedded and Linux Ubuntu operating systems and is certified with CE, FCC, UL, CB, CCC, and BSMI.', 'full_product_description': 'The UTC Retail Touch Computer is designed for self-service and interactive signage applications. It features an Intel Core i5-4300U processor, 8GB DDR3L memory, and a 500GB HDD. The system includes a variety of I/O ports, including RS232 COM, USB 3.0, Gigabit Ethernet, VGA, HDMI/DP, and audio line-out. It supports Windows Embedded and Linux Ubuntu operating systems. The device is built with a fanless design and an all-in-one aluminum extrusion, providing a natural viewing experience with a portrait screen mode. It also includes built-in peripherals such as a camera, MSR, NFC/RFID, and a barcode scanner. The system is certified with CE, FCC, UL, CB, CCC, and BSMI, and is compliant with RoHS standards.'}"
UPX-EDGE-TGLi7-A10-16128-FDKT,"{'name': 'UP Xtreme Edge Compute Enabling Kit', 'manufacturer': 'AAEON', 'form_factor': '122 x 120 x 55 mm', 'processor': '11th Gen Intel Core i7-1185GRE', 'core_count': '4', 'processor_tdp': '28 Watts', 'memory': '16 GB 3200 MHz SODIMM', 'io': 'USB 3.2 Gen 2 x4, USB 2.0 x2, HDMI x1, DP x1, eDP x1, Ethernet x2, Audio Jack x1', 'operating_system': 'Ubuntu 20.04 LTS', 'environmentals': 'Operating Temperature: 32°F to 140°F (0°C to 60°C), Operating Humidity: 10% to 90% relative humidity non-condensing', 'certifications': 'CE, FCC Class A', 'short_summary': 'UP Xtreme Edge Compute Enabling Kit with 11th Gen Intel Core i7 processor, 16 GB memory, and multiple I/O interfaces.', 'full_summary': 'The UP Xtreme Edge Compute Enabling Kit features an 11th Gen Intel Core i7 processor, 16 GB 3200 MHz SODIMM memory, and a 256 GB SSD. It includes multiple I/O interfaces such as USB 3.2 Gen 2, USB 2.0, HDMI, DP, eDP, and dual Ethernet ports. The system supports Ubuntu 20.04 LTS and various pre-installed software tools.', 'full_product_description': 'The UP Xtreme Edge Compute Enabling Kit is designed for high-performance edge computing applications. It is powered by an 11th Gen Intel Core i7-1185GRE processor and comes with 16 GB of 3200 MHz SODIMM memory and a 256 GB SSD. The kit offers extensive I/O options including four USB 3.2 Gen 2 ports, two USB 2.0 ports, HDMI, DP, eDP, and dual Ethernet ports. It supports Ubuntu 20.04 LTS and includes a range of pre-installed software tools such as the Intel Distribution of OpenVINO toolkit, Intel Media SDK, and Docker CE. The system is certified with CE and FCC Class A standards and is designed to operate in temperatures ranging from 32°F to 140°F (0°C to 60°C) with a humidity range of 10% to 90% relative humidity non-condensing.'}"
UPX-EDGE-TGLi5-A10-0000,"{'name': 'UP Xtreme Edge', 'manufacturer': 'AAEON', 'form_factor': '190 mm x 129 mm x 78 mm', 'processor': '11th Generation Intel Core i3/i5/i7/Celeron Processor SoC (formerly Tiger Lake)', 'core_count': 'Not available', 'processor_tdp': 'Not available', 'memory': 'DDR4 SODIMM Slot x 64 GB 3200 MHz', 'io': 'USB 3.2 Gen 2 x 2, USB 2.0 x 2, USB 3.2 via USB Type-C, HDMI x 1, DP x 1, eDP x 1, Ethernet Intel i225IT x 2, Intel vPRO x 2, COM RS232 x 2', 'operating_system': 'Windows 10 IoT, Yocto, Ubuntu', 'environmentals': 'Operating Temperature: 32°F to 140°F (0°C to 60°C), Operating Humidity: 10% to 90% relative humidity, non-condensing', 'certifications': 'CE, FCC Class A', 'short_summary': 'UP Xtreme Edge is a compact system powered by 11th Generation Intel Core processors, offering robust performance and versatile connectivity options.', 'full_summary': 'The UP Xtreme Edge is a high-performance system powered by 11th Generation Intel Core i3/i5/i7/Celeron processors, formerly known as Tiger Lake. It features DDR4 SODIMM slots supporting up to 64 GB of 3200 MHz memory, Intel Iris Xe graphics, and a variety of I/O interfaces including USB 3.2, HDMI, DP, and Ethernet. The system supports multiple operating systems including Windows 10 IoT, Yocto, and Ubuntu, and is designed to operate in a wide range of environmental conditions.', 'full_product_description': 'The UP Xtreme Edge system is designed for high performance and versatility, powered by 11th Generation Intel Core i3/i5/i7/Celeron processors (formerly Tiger Lake). It includes DDR4 SODIMM slots supporting up to 64 GB of 3200 MHz memory and Intel Iris Xe graphics for enhanced visual performance. The system offers extensive connectivity options with USB 3.2 Gen 2, USB 2.0, HDMI, DP, eDP, and multiple Ethernet ports. It supports various operating systems such as Windows 10 IoT, Yocto, and Ubuntu. The UP Xtreme Edge is built to withstand a range of environmental conditions, making it suitable for diverse applications.'}"
UPS-APLC2F-A20-0432,"{'name': 'UP Squared', 'manufacturer': 'AAEON', 'form_factor': '85.6 mm x 90 mm', 'processor': 'Intel Celeron/Pentium/Atom Apollo Lake', 'core_count': 'Not available', 'processor_tdp': '10W', 'memory': '2GB/4GB/8GB LPDDR4', 'io': '3x USB 3.0 Type A, 1x USB 3.0 OTG Micro B, 2x Gb Ethernet, HDMI 1.4b, DP 1.2, eDP, 2x MIPI-CSI, 1x SATA, 1x miniPCIe, 1x M.2 E-key, 1x UART, 1x RTC, 1x GPIO, 1x I2C, 1x SPI, 1x PWM', 'operating_system': 'Windows 10, Windows IoT Core, Ubilinux, Ubuntu, Yocto, Android Marshmallow', 'environmentals': 'Operating Temperature: 32°F to 140°F (0°C to 60°C), Operating Humidity: 10% to 80% RH non-condensing', 'certifications': 'CE, FCC Class A, RoHS, REACH', 'short_summary': 'UP Squared is a high-performance, low-power maker board featuring Intel Apollo Lake processors.', 'full_summary': ""UP Squared is the world's fastest maker board with high performance and low power consumption, featuring Intel Celeron, Pentium, and Atom processors (Apollo Lake). It supports multiple operating systems and offers extensive I/O interfaces for various applications."", 'full_product_description': 'UP Squared is designed for makers and professionals looking for a powerful and versatile board. It features Intel Apollo Lake processors (Celeron, Pentium, Atom), up to 8GB LPDDR4 memory, and up to 128GB eMMC storage. The board includes a wide range of I/O interfaces such as USB 3.0, Gb Ethernet, HDMI, DP, eDP, MIPI-CSI, SATA, miniPCIe, M.2 E-key, UART, RTC, GPIO, I2C, SPI, and PWM. It supports various operating systems including Windows 10, Windows IoT Core, Ubilinux, Ubuntu, Yocto, and Android Marshmallow. The board is suitable for applications in drones, education, robotics, media centers, IoT, and home automation. It is certified with CE, FCC Class A, RoHS, and REACH.'}"
UP-APL03C2F-A10-0432,"{'name': 'UP Developer Board', 'manufacturer': 'AAEON', 'form_factor': '85.6 mm x 90 mm', 'processor': 'Intel Pentium N, Celeron N, Atom E Processor SoC', 'core_count': 'Not available', 'processor_tdp': '6 W', 'memory': 'Onboard LPDDR4, max 8 GB', 'io': 'HDMI, USB 3.0 Gen 1 Type A, USB 2.0, USB OTG via USB Type C, Gigabit LAN, GPIO, Audio', 'operating_system': 'Microsoft Windows 10, Windows IoT Core, Yocto Project Kernel, Ubuntu Kernel', 'environmentals': 'Operating Temperature: 32°F to 140°F (0°C to 60°C), Operation Humidity: 10% to 80% relative humidity, non-condensing', 'certifications': 'CE, FCC Class A, RoHS Compliant', 'short_summary': 'UP Developer Board with Intel Pentium N, Celeron N, Atom E Processor SoC, onboard LPDDR4 memory, and various I/O interfaces.', 'full_summary': 'The UP Developer Board features an Intel Pentium N, Celeron N, Atom E Processor SoC, onboard LPDDR4 memory up to 8 GB, and onboard eMMC storage. It includes a variety of I/O interfaces such as HDMI, USB 3.0 Gen 1 Type A, USB 2.0, USB OTG via USB Type C, Gigabit LAN, GPIO, and Audio. The board supports multiple operating systems including Microsoft Windows 10, Windows IoT Core, Yocto Project Kernel, and Ubuntu Kernel. It is certified with CE, FCC Class A, and RoHS Compliant.', 'full_product_description': 'The UP Developer Board is designed for developers and features an Intel Pentium N, Celeron N, Atom E Processor SoC. It comes with onboard LPDDR4 memory up to 8 GB and onboard eMMC storage. The board offers a range of I/O interfaces including HDMI, USB 3.0 Gen 1 Type A, USB 2.0, USB OTG via USB Type C, Gigabit LAN, GPIO, and Audio. It supports various operating systems such as Microsoft Windows 10, Windows IoT Core, Yocto Project Kernel, and Ubuntu Kernel. The board is certified with CE, FCC Class A, and RoHS Compliant. It operates within a temperature range of 32°F to 140°F (0°C to 60°C) and a humidity range of 10% to 80% relative humidity, non-condensing.'}"
UPC-PLUSX7-A10-0864,"{'name': 'UP Core Plus', 'manufacturer': 'Aaeon', 'form_factor': '85.6 mm x 56.5 mm', 'processor': 'Intel Atom x5-E3930, x5-E3940, x7-E3950', 'core_count': 'Quad-Core', 'processor_tdp': '12W', 'memory': '2GB/4GB/8GB LPDDR4', 'io': 'USB 3.0, USB OTG, USB pin header, WiFi, Bluetooth, DSI, MIPI-CSI, Display Port', 'operating_system': 'Microsoft Windows 10 Professional, Microsoft Windows 10 IoT Core, Linux (Ubuntu, Yocto), Android', 'environmentals': 'Operating temperature: 32°F to 140°F (0°C to 60°C), Operating humidity: 10%~80% RH non-condensing', 'certifications': 'CE, FCC Class B, RED, RoHS, REACH', 'short_summary': 'UP Core Plus is a high-performance, low-power, credit card-sized board equipped with the latest Intel Atom processors, offering a wide variety of features and I/O options.', 'full_summary': 'UP Core Plus is a high-performance, low-power, credit card-sized board equipped with the latest Intel Atom processors. It offers a wide variety of features and I/O options, including USB 3.0, USB OTG, WiFi, Bluetooth, DSI, MIPI-CSI, and Display Port. It supports multiple operating systems including Microsoft Windows 10 Professional, Microsoft Windows 10 IoT Core, Linux (Ubuntu, Yocto), and Android. The board is suitable for industrial applications and harsh environments.', 'full_product_description': 'UP Core Plus is a high-performance, low-power, credit card-sized board equipped with the latest Intel Atom x5-E3930, x5-E3940, and x7-E3950 processors. It features 2GB, 4GB, or 8GB of LPDDR4 RAM and 16GB, 32GB, or 64GB of eMMC storage. The board includes a wide variety of I/O options such as USB 3.0, USB OTG, USB pin header, WiFi, Bluetooth, DSI, MIPI-CSI, and Display Port. It supports multiple operating systems including Microsoft Windows 10 Professional, Microsoft Windows 10 IoT Core, Linux (Ubuntu, Yocto), and Android. The UP Core Plus is designed for industrial applications and can operate in temperatures ranging from 32°F to 140°F (0°C to 60°C) with a humidity range of 10% to 80% RH non-condensing. It is certified with CE, FCC Class B, RED, RoHS, and REACH standards.'}"
UNO-2174G-C54E,"{'name': 'Embedded Automation Computer', 'manufacturer': 'Advantech', 'form_factor': 'W x D x H: 210 x 150 x 60 mm', 'processor': 'Intel Celeron E1500 2.2 GHz, Intel Celeron 1047UE 1.4 GHz, Intel Core i3-3217UE 1.6 GHz, Intel Core i7-3517LE 2.0 GHz', 'core_count': '4', 'processor_tdp': 'Not available', 'memory': 'Built-in 4 GB DDR3 SODIMM', 'io': '6 x RS-232/422/485, 2 x RS-232, 4 x USB 2.0, 2 x USB 3.0, 2 x Gigabit Ethernet, 1 x DVI-I, 1 x DP, 1 x HDMI, Audio: Mic-in, Line-out, Line-in', 'operating_system': 'Windows XP, WES7, WES8, Linux', 'environmentals': 'Operating Temperature: -20 to 60°C (-4 to 140°F), Storage Temperature: -40 to 85°C (-40 to 185°F), Humidity: 95% @ 40°C (non-condensing), Shock Protection: IEC 60068-2-27, Vibration Protection: IEC 60068-2-64', 'certifications': 'CE, UL, CCC, FCC, CTick, BSMI', 'short_summary': 'High-performance embedded automation computer with Intel processors, multiple I/O interfaces, and robust environmental protections.', 'full_summary': 'The Embedded Automation Computer features high-performance Intel processors, extensive I/O interfaces including multiple USB, RS-232/422/485, Gigabit Ethernet, and display ports. It supports various operating systems and offers robust environmental protections, making it suitable for demanding industrial applications.', 'full_product_description': 'The Embedded Automation Computer is designed for high-performance industrial applications. It is equipped with Intel Celeron and Core processors, built-in 4 GB DDR3 memory, and a variety of I/O interfaces including 6 x RS-232/422/485, 2 x RS-232, 4 x USB 2.0, 2 x USB 3.0, 2 x Gigabit Ethernet, 1 x DVI-I, 1 x DP, 1 x HDMI, and audio ports. The system supports Windows XP, WES7, WES8, and Linux operating systems. It is built to withstand harsh environments with operating temperatures ranging from -20 to 60°C, storage temperatures from -40 to 85°C, and humidity up to 95% at 40°C (non-condensing). The computer is certified with CE, UL, CCC, FCC, CTick, and BSMI standards, ensuring reliability and safety in industrial settings.'}"
UNO-2362G-T2AE,"{'name': 'Control Cabinet PC', 'manufacturer': 'Advantech', 'form_factor': 'Small Size', 'processor': 'AMD G-Series T40E 1.0 GHz Dual Core', 'core_count': '2', 'processor_tdp': '6.4 W', 'memory': '4 GB DDR3 1333 MHz', 'io': '2x GbE, 4x USB, 2x RS-232, 2x RS-485, 1x DisplayPort, 1x HDMI', 'operating_system': 'Windows XP, WES, Advantech Linux', 'environmentals': 'Operating Temperature: -20°C to 60°C (-4°F to 140°F), Storage Temperature: -40°C to 85°C (-40°F to 185°F), Relative Humidity: 95% RH @ 40°C (non-condensing), Shock Protection: IEC 60068-2-27 50G half sine 11ms, Vibration Protection: IEC 60068-2-64 5Grms random 5-500Hz 1hr/axis', 'certifications': 'CE, FCC, UL, CCC, BSMI', 'short_summary': 'Advantech Control Cabinet PC with AMD Dual Core T40E processor, 4 GB DDR3 memory, and diverse I/O interfaces.', 'full_summary': ""Advantech's Control Cabinet PC features an AMD G-Series T40E 1.0 GHz Dual Core processor, 4 GB DDR3 memory, and a variety of I/O interfaces including 2x GbE, 4x USB, 2x RS-232, 2x RS-485, 1x DisplayPort, and 1x HDMI. It supports Windows XP, WES, and Advantech Linux operating systems. The PC is designed for rugged environments with operating temperatures ranging from -20°C to 60°C and storage temperatures from -40°C to 85°C. It is certified with CE, FCC, UL, CCC, and BSMI."", 'full_product_description': ""Advantech's Control Cabinet PC is a highly ruggedized, fanless embedded automation computer. It is powered by an AMD G-Series T40E 1.0 GHz Dual Core processor and comes with 4 GB DDR3 1333 MHz memory. The PC features a compact design with diverse I/O interfaces including 2x GbE, 4x USB, 2x RS-232, 2x RS-485, 1x DisplayPort, and 1x HDMI. It supports multiple operating systems such as Windows XP, WES, and Advantech Linux. The environmental specifications include an operating temperature range of -20°C to 60°C, storage temperature range of -40°C to 85°C, and relative humidity of 95% RH at 40°C (non-condensing). The PC is also equipped with shock and vibration protection, and is certified with CE, FCC, UL, CCC, and BSMI. Additional features include iDoor technology for automation feature extensions, chassis grounding protection, and optional mounting kits for DIN rail and VESA.""}"
